timestamp,close,open,high,low,volume,rsi,macd,bb_upper,bb_lower,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5
2023-01-01 00:00:00,0.024494204442559963,0.017742421692816146,0.03419456419304079,0.005278973202172401,689.6392313574,47.52045792672111,-0.0006937666074967505,0.06794655956640082,0.004422296342616715,-0.0686880234788128,0.05207764447340068,-0.09543797233026288,0.03132512598017035,-0.03501281715175616,-0.0880715031106958
2023-01-01 01:00:00,0.024365959870854697,0.022920773163699518,0.02607402047410913,0.021432204794929206,2751.828063044949,45.20031853851273,0.0003424508791769014,0.05653217555464411,-0.0020539892992196343,-0.10260352475552402,0.00044385226098143574,0.04155379938370026,-0.08111440147504635,0.06039309286803327,0.05288743855226535
2023-01-01 02:00:00,0.026871872520577156,0.01894767331057754,0.046321100321135206,0.008873838085828648,1466.3894118544383,44.840190106509205,-0.001277371133550618,0.03834280634636282,0.020734906543361707,-0.01085864768279433,0.06871774750986485,0.10355650677774098,-0.14601502620663992,0.05548187148389205,0.024724706637930447
2023-01-01 03:00:00,0.032311532005503435,0.029231916709113032,0.042671740633025396,0.02557941410405101,837.7367046848409,54.1687306259004,0.0009109070350337493,0.04019754785966592,0.005306160059413888,0.1031738980514059,0.027421503513016733,0.034463050463451085,-0.027585271463774548,-0.06806964191617908,0.06114134689150991
2023-01-01 04:00:00,0.031861910777423445,0.012925764107885589,0.044145635663803674,0.001446260607250751,786.5677467531762,56.5863195279051,-7.398478153626888e-05,0.0632431458235761,0.0013015731845137726,-0.14468829667607033,-0.006921940794151801,-0.0226644623566309,-0.011908584242731845,-0.13578240066332942,-0.010420691361502855
2023-01-01 05:00:00,0.0314123445742714,0.03354528164800079,0.03827747730215093,0.018664252329047733,841.073780682286,52.321945046423274,-0.00040932021458668524,0.07645419358838758,-0.018472732516154798,0.14536341508749479,-0.13264348273079965,-0.06308550387124194,-0.22106995273905558,0.06221409737006393,0.08117403137671579
2023-01-01 06:00:00,0.03704030384009788,0.03705235859372012,0.0467223202958562,0.025906118709040797,976.6970856192929,59.95415190449474,-0.0012237448466562693,0.07295831478581696,-0.01171931671347845,-0.01720313621156695,-0.027053673716126672,0.11135997511865091,-0.07138541602930133,0.05523771930093442,-0.006140855086615696
2023-01-01 07:00:00,0.03994755137677218,0.031776665066090275,0.04853054121593862,0.017010754856524122,760.4599523515503,55.75561925830365,-0.0024775061186290167,0.05737488395694106,-0.008372313216942186,-0.07343200023133738,0.06232554234584728,0.20712554541548622,0.029735254282755294,-0.02849695087881883,0.07238796866005448
2023-01-01 08:00:00,0.03870924091689169,0.045301697601215746,0.04679961444125542,0.031997056032073666,485.4932409123582,47.04943810194358,-0.0010385408570357559,0.06807842068032405,0.021289837911788824,-0.16001892867621595,-0.012277142568681057,0.013505570478369084,-0.053235567026617484,0.04419443838083783,-0.04564715159505109
2023-01-01 09:00:00,0.04086281056437964,0.05023851194064523,0.052361719011594574,0.025560678731717024,2171.377179338157,45.3714371428562,0.0011127981956129064,0.05640089533300071,-0.008700514372872538,0.07065207734206273,0.09023257611303859,0.09393630640715724,0.09686237857058372,-0.04458294809755354,-0.038725405409895254
